year,month,day,t(day),p(day),t(night),p(night),wspeed,wdir
2013,1,23,-14,742,-18,742,2,Ю
2013,1,24,-13,741,-15,742,2,ЮЗ
2013,1,25,-10,747,-17,749,2,СЗ
2013,1,26,-15,755,-18,755,2,ЮЗ
2013,1,27,-12,757,-16,756,1,Ю
2013,1,28,-10,753,-7,753,3,Ю
2013,1,29,-8,750,-7,749,2,Ю
2013,1,30,-6,749,-8,748,3,Ю
2013,1,31,-5,742,-5,740,4,ЮВ
2013,2,1,-3,736,-3,736,4,Ю
2013,2,2,1,741,1,743,3,Ю
2013,2,3,0,741,1,739,5,ЮВ
2013,2,4,1,728,-2,732,4,Ю
2013,2,5,-2,740,-2,740,4,Ю
2013,2,6,0,746,0,747,4,Ю
2013,2,7,-2,750,-3,751,3,ЮВ
2013,2,8,-3,752,-4,754,4,ЮВ
2013,2,9,0,754,-1,752,4,ЮВ
2013,2,10,1,752,1,753,4,ЮВ
2013,2,11,1,754,0,755,1,ЮВ
2013,2,12,-2,754,-4,755,2,В
2013,2,13,-2,759,-8,759,1,СВ
2013,2,14,-5,759,-9,758,2,В
2013,2,15,-5,754,-6,754,2,В
2013,2,16,-4,752,-7,752,3,С
2013,2,17,-6,749,-10,749,2,С
2013,2,18,-7,746,-11,746,2,СЗ
2013,2,19,-10,747,-14,748,2,ЮЗ
2013,2,20,-8,751,-14,752,1,З
2013,2,21,-9,754,-14,754,2,ЮЗ
2013,2,22,-8,754,-13,755,2,ЮЗ
2013,2,23,-6,759,-12,760,2,З
2013,2,24,-2,760,-8,761,2,З
2013,2,25,1,762,-4,762,3,З
2013,2,26,0,758,-4,755,2,ЮЗ
2013,2,27,2,748,-3,750,3,СЗ
2013,2,28,2,737,2,737,4,З
2013,3,1,1,729,0,728,4,ЮЗ
2013,3,2,-9,739,-10,742,3,С
2013,3,3,-9,740,-10,738,2,ЮВ
2013,3,4,-5,742,-9,747,4,СВ
2013,3,5,-9,754,-16,754,2,З
2013,3,6,-8,750,-6,744,5,Ю
2013,3,7,2,738,-3,741,4,З
2013,3,8,-7,749,-11,752,5,С
2013,3,9,-7,750,-11,748,2,Ю
2013,3,10,-5,743,-8,744,2,СЗ
2013,3,11,-5,745,-8,743,2,В
2013,3,12,-4,743,-10,743,2,С
2013,3,13,-7,742,-8,743,2,ЮВ
2013,3,14,-2,744,-3,744,5,Ю
2013,3,15,3,737,3,734,5,ЮВ
2013,3,16,5,735,-1,738,5,Ю
2013,3,17,-2,745,-4,748,2,З
2013,3,18,-2,748,-3,746,3,С
2013,3,19,-5,741,-7,742,3,СЗ
2013,3,20,-3,740,-4,738,3,СВ
2013,3,21,-4,743,-5,746,4,СЗ
2013,3,22,-4,749,-7,750,2,С
2013,3,23,-9,747,-9,747,4,СВ
2013,3,24,-6,739,-8,739,5,СВ
2013,3,25,-7,739,-9,740,4,С
2013,3,26,-4,742,-9,743,3,СЗ
2013,3,27,-4,746,-9,748,4,З
2013,3,28,-1,751,-5,753,4,З
2013,3,29,3,756,-4,756,2,З
2013,3,30,0,754,-2,751,4,ЮВ
2013,3,31,2,747,1,748,3,Ю
2013,4,1,5,743,7,742,4,ЮВ
2013,4,2,6,745,2,747,3,Ю
2013,4,3,6,751,2,752,4,С
2013,4,4,6,753,3,752,3,В
2013,4,5,8,745,7,742,2,Ю
2013,4,6,3,741,1,740,2,ЮЗ
2013,4,7,2,742,1,744,3,С
2013,4,8,3,744,-1,745,3,З
2013,4,9,7,748,0,750,3,ЮЗ
2013,4,10,9,753,4,753,2,В
2013,4,11,8,752,3,752,2,В
2013,4,12,9,753,3,753,2,В
2013,4,13,10,754,4,754,2,Ю
2013,4,14,12,755,7,757,4,ЮВ
2013,4,15,15,761,7,761,1,Ю
2013,4,16,17,759,9,758,2,ЮЗ
2013,4,17,19,755,10,754,4,СЗ
2013,4,18,20,751,14,751,3,З
2013,4,19,22,749,13,748,4,ЮЗ
2013,4,20,18,749,11,748,4,С
2013,4,21,11,748,6,750,5,С
2013,4,22,7,750,5,750,4,С
2013,4,23,10,751,4,750,3,С
2013,4,24,8,742,5,743,5,ЮЗ
2013,4,25,8,740,6,737,4,ЮЗ
2013,4,26,13,745,7,745,4,СЗ
2013,4,27,21,738,17,736,3,З
2013,4,28,11,742,9,742,2,С
2013,4,29,13,753,7,753,3,СЗ
2013,4,30,15,749,13,749,5,Ю
2013,5,1,16,751,10,752,3,З
2013,5,2,17,755,11,755,1,З
2013,5,3,17,752,12,750,2,СЗ
2013,5,4,16,749,14,746,2,В
2013,5,5,23,744,13,745,3,ЮЗ
2013,5,6,14,749,10,753,4,СЗ
2013,5,7,17,756,10,755,3,С
2013,5,8,23,752,14,751,3,З
2013,5,9,24,752,17,751,2,СЗ
2013,5,10,27,747,18,746,4,З
2013,5,11,28,745,18,744,3,ЮЗ
2013,5,12,29,744,17,745,2,З
2013,5,13,28,745,21,745,1,В
2013,5,14,29,744,21,744,3,ЮВ
2013,5,15,28,745,21,745,1,С
2013,5,16,30,747,20,747,3,Ю
2013,5,17,28,750,22,750,2,В
2013,5,18,25,750,17,749,1,В
2013,5,19,23,751,16,751,1,СВ
2013,5,20,26,746,19,744,3,ЮЗ
2013,5,21,17,746,13,746,0,Ш
2013,5,22,15,743,14,743,2,В
2013,5,23,19,744,22,743,2,СВ
2013,5,24,25,744,19,742,4,Ю
2013,5,25,22,743,21,740,2,ЮВ
2013,5,26,21,745,16,746,3,З
2013,5,27,23,747,19,746,2,В
2013,5,28,21,740,17,744,3,ЮВ
2013,5,29,22,747,16,748,2,З
2013,5,30,22,748,16,747,1,ЮЗ
2013,5,31,26,746,20,745,2,С
2013,6,1,27,744,20,744,2,В
2013,6,2,24,744,17,745,3,СВ
2013,6,3,26,747,16,746,2,В
2013,6,4,29,746,17,746,1,СВ
2013,6,5,23,747,18,749,1,СЗ
2013,6,6,21,751,13,750,1,С
2013,6,7,18,750,13,749,1,СЗ
2013,6,8,21,746,16,746,1,СВ
2013,6,9,24,745,15,746,3,З
2013,6,10,26,745,20,744,3,Ю
2013,6,11,27,744,19,744,3,ЮЗ
2013,6,12,22,746,16,748,3,СЗ
2013,6,13,24,751,17,751,2,С
2013,6,14,24,752,17,751,1,В
2013,6,15,27,750,23,748,3,Ю
2013,6,16,24,749,23,747,2,СВ
2013,6,17,27,745,16,745,2,СЗ
2013,6,18,21,746,18,746,3,СЗ
2013,6,19,21,747,18,748,3,С
2013,6,20,23,747,19,746,4,С
2013,6,21,15,744,13,744,4,С
2013,6,22,15,744,15,744,3,С
2013,6,23,20,746,17,746,2,С
2013,6,24,26,746,22,746,0,Ш
2013,6,25,28,746,23,747,0,Ш
2013,6,26,29,749,21,749,1,СВ
2013,6,27,25,750,23,750,1,В
2013,6,28,32,748,22,747,2,СВ
2013,6,29,31,744,25,743,1,В
2013,6,30,28,741,22,743,3,В
2013,7,1,27,744,22,745,3,В
2013,7,2,29,747,21,748,2,ЮВ
2013,7,3,28,749,20,749,1,С
2013,7,4,30,750,22,750,2,С
2013,7,5,29,751,22,751,0,Ш
2013,7,6,23,752,21,752,1,ЮВ
2013,7,7,25,751,21,750,3,ЮЗ
2013,7,8,25,747,22,746,2,СЗ
2013,7,9,21,744,19,744,4,С
2013,7,10,24,743,17,743,3,С
2013,7,11,24,743,17,743,1,С
2013,7,12,27,745,18,745,2,СЗ
2013,7,13,29,745,21,745,1,СЗ
2013,7,14,26,745,22,745,2,В
2013,7,15,25,742,20,743,4,Ю
2013,7,16,20,741,17,741,5,ЮЗ
2013,7,17,21,744,14,745,2,СЗ
2013,7,18,24,746,17,746,3,СЗ
2013,7,19,26,744,18,742,2,ЮЗ
2013,7,20,21,740,17,740,1,В
2013,7,21,17,737,14,737,4,Ю
2013,7,22,15,736,13,736,2,Ю
2013,7,23,16,738,12,739,2,ЮЗ
2013,7,24,19,740,12,740,1,СВ
2013,7,25,19,739,13,739,0,Ш
2013,7,26,16,737,17,737,1,В
2013,7,27,17,740,15,741,3,СЗ
2013,7,28,18,744,18,745,3,СЗ
2013,7,29,21,744,16,745,3,СЗ
2013,7,30,21,743,16,743,3,С
2013,7,31,23,741,19,741,3,С
2013,8,1,21,740,19,741,3,С
2013,8,2,22,741,15,742,3,СЗ
2013,8,3,24,742,17,743,1,СЗ
2013,8,4,21,743,17,744,3,СВ
2013,8,5,24,745,20,746,2,С
2013,8,6,27,747,21,747,3,С
2013,8,7,26,748,21,748,1,СЗ
2013,8,8,25,750,17,750,3,С
2013,8,9,28,749,17,749,2,С
2013,8,10,30,746,22,746,2,СЗ
2013,8,11,31,746,24,745,1,ЮЗ
2013,8,12,20,747,18,747,1,ЮЗ
2013,8,13,27,749,19,749,1,СВ
2013,8,14,29,747,19,748,3,З
2013,8,15,19,750,15,750,3,С
2013,8,16,23,752,13,752,2,З
2013,8,17,23,753,14,753,2,С
2013,8,18,25,753,14,753,2,СВ
2013,8,19,25,752,14,752,0,Ш
2013,8,20,25,753,14,754,2,СВ
2013,8,21,27,753,15,752,1,З
2013,8,22,27,750,17,750,2,ЮЗ
2013,8,23,28,746,16,745,2,ЮЗ
2013,8,24,26,745,17,746,1,В
2013,8,25,18,746,15,746,3,С
2013,8,26,18,748,15,750,2,СВ
2013,8,27,18,753,10,753,2,СВ
2013,8,28,20,753,12,752,3,ЮВ
2013,8,29,20,749,14,749,2,ЮЗ
2013,8,30,17,748,15,747,1,СВ
2013,8,31,16,741,14,739,2,В
2013,9,1,18,738,14,739,2,ЮЗ
2013,9,2,20,741,14,741,1,ЮЗ
2013,9,3,18,742,12,742,2,Ю
2013,9,4,13,743,12,743,2,С
2013,9,5,12,740,11,740,3,С
2013,9,6,13,740,14,741,1,СВ
2013,9,7,16,747,12,748,2,СВ
2013,9,8,18,749,14,750,4,С
2013,9,9,17,749,12,749,3,С
2013,9,10,14,749,12,750,2,С
2013,9,11,12,752,10,752,1,С
2013,9,12,11,753,6,753,2,З
2013,9,13,19,752,11,752,0,Ш
2013,9,14,13,751,12,750,2,ЮВ
2013,9,15,12,744,13,743,2,В
2013,9,16,13,740,13,739,3,В
2013,9,17,17,741,12,742,2,Ю
2013,9,18,18,744,14,744,1,ЮВ
2013,9,19,19,743,16,743,2,ЮВ
2013,9,20,13,742,12,742,2,ЮВ
2013,9,21,13,738,11,739,1,С
2013,9,22,11,740,10,740,2,СЗ
2013,9,23,10,728,9,725,3,Ю
2013,9,24,10,724,8,725,1,Ю
2013,9,25,7,732,5,735,3,З
2013,9,26,6,740,2,741,3,З
2013,9,27,7,739,5,739,1,С
2013,9,28,7,741,4,742,3,З
2013,9,29,6,744,6,744,1,З
2013,9,30,3,745,2,746,2,СЗ
2013,10,1,4,748,1,749,2,З
2013,10,2,6,753,-1,755,2,С
2013,10,3,2,757,-1,757,3,С
2013,10,4,4,756,3,757,1,С
2013,10,5,7,753,5,752,1,С
2013,10,6,12,750,5,750,3,З
2013,10,7,10,751,10,751,3,ЮЗ
2013,10,8,11,751,10,752,2,СЗ
2013,10,9,13,752,11,751,3,ЮЗ
2013,10,10,12,753,11,753,3,Ю
2013,10,11,10,753,8,753,2,Ю
2013,10,12,13,753,7,755,3,СЗ
2013,10,13,13,749,8,746,4,З
2013,10,14,8,752,0,752,2,СЗ
2013,10,15,11,748,9,746,4,ЮЗ
2013,10,16,10,740,10,739,2,Ю
2013,10,17,5,746,4,747,0,Ш
2013,10,18,6,746,3,743,3,ЮВ
2013,10,19,4,743,-1,749,4,СЗ
2013,10,20,7,751,5,749,4,ЮЗ
2013,10,21,4,749,3,750,2,С
2013,10,22,4,755,-1,758,2,СВ
2013,10,23,3,761,1,759,3,Ю
2013,10,24,6,752,6,750,5,Ю
2013,10,25,14,747,7,747,4,ЮЗ
2013,10,26,10,749,8,747,2,З
2013,10,27,10,742,10,743,2,ЮЗ
2013,10,28,12,740,12,738,5,Ю
2013,10,29,15,740,12,743,4,ЮЗ
2013,10,30,14,747,10,748,2,ЮЗ
2013,10,31,9,747,6,750,3,З
2013,11,1,10,753,5,752,3,З
2013,11,2,9,747,5,747,3,ЮЗ
2013,11,3,7,742,8,742,3,Ю
2013,11,4,11,739,7,742,5,Ю
2013,11,5,9,743,11,742,4,ЮВ
2013,11,6,16,740,13,740,6,Ю
2013,11,7,12,738,10,738,4,ЮВ
2013,11,8,6,745,3,747,2,СЗ
2013,11,9,7,752,7,751,0,Ш
2013,11,10,11,749,9,749,6,Ю
2013,11,11,7,753,7,754,2,Ю
2013,11,12,8,757,-1,757,2,С
2013,11,13,6,752,4,749,2,ЮЗ
2013,11,14,2,745,2,746,2,СЗ
2013,11,15,3,752,2,752,2,СЗ
2013,11,16,3,745,2,742,1,ЮЗ
2013,11,17,4,739,6,738,4,ЮЗ
2013,11,18,3,753,-2,758,5,СЗ
2013,11,19,1,759,-1,758,3,Ю
2013,11,20,2,755,1,754,5,Ю
2013,11,21,3,753,2,754,2,Ю
2013,11,22,2,754,3,753,2,ЮВ
2013,11,23,2,752,2,751,2,ЮВ
2013,11,24,3,747,1,746,3,Ю
2013,11,25,3,743,2,742,3,ЮВ
2013,11,26,2,739,3,740,2,ЮВ
2013,11,27,-4,747,-6,745,2,СЗ
2013,11,28,1,730,1,729,4,ЮЗ
2013,11,29,1,731,0,735,3,ЮЗ
2013,11,30,-4,746,-6,748,2,СЗ
2013,12,1,1,739,1,736,3,ЮЗ
2013,12,2,1,732,-3,738,3,З
2013,12,3,-7,750,-5,747,2,З
2013,12,4,1,742,0,739,1,ЮЗ
2013,12,5,0,730,-2,733,1,ЮЗ
2013,12,6,-1,734,-2,732,4,Ю
2013,12,7,-2,731,-3,732,4,Ю
2013,12,8,-2,736,-4,738,3,З
2013,12,9,-6,740,-7,741,2,СЗ
2013,12,10,-9,749,-9,753,4,С
2013,12,11,-14,756,-17,756,0,Ш
2013,12,12,-4,750,-3,748,5,ЮЗ
2013,12,13,1,736,1,733,4,ЮЗ
2013,12,14,-4,742,-5,745,5,СЗ
2013,12,15,-7,753,-9,755,3,СЗ
2013,12,16,-9,757,-6,755,2,ЮЗ
2013,12,17,1,748,2,747,3,ЮЗ
2013,12,18,2,748,1,750,4,З
2013,12,19,1,754,0,755,1,З
2013,12,20,-3,755,-3,755,3,Ю
2013,12,21,-2,747,-3,745,2,ЮЗ
2013,12,22,1,748,1,748,2,З
2013,12,23,1,747,1,745,3,ЮЗ
2013,12,24,3,750,1,753,3,З
2013,12,25,1,753,0,754,4,Ю
2013,12,26,0,754,-3,755,3,Ю
2013,12,27,0,753,-2,754,3,ЮВ
2013,12,28,1,755,0,755,3,Ю
2013,12,29,1,753,0,753,4,Ю
2013,12,30,0,753,0,753,3,ЮЗ
2013,12,31,2,755,1,757,3,З
2014,1,1,2,758,-2,757,2,З
2014,1,2,-5,757,-5,757,2,ЮЗ
2014,1,3,-2,757,-3,757,2,Ю
2014,1,4,-2,756,-3,755,3,Ю
2014,1,5,1,752,1,752,3,ЮЗ
2014,1,6,1,749,0,748,2,Ю
2014,1,7,1,751,0,751,0,Ш
2014,1,8,1,747,1,745,4,ЮЗ
2014,1,9,1,739,1,740,0,Ш
2014,1,10,2,737,1,732,4,Ю
2014,1,11,2,728,0,731,3,ЮЗ
2014,1,12,1,735,1,733,3,ЮЗ
2014,1,13,-1,731,-5,736,3,СЗ
2014,1,14,-9,745,-9,747,3,СЗ
2014,1,15,-9,751,-9,750,1,СЗ
2014,1,16,-7,739,-8,738,2,СВ
2014,1,17,-12,745,-12,747,3,СЗ
2014,1,18,-17,749,-22,749,1,З
2014,1,19,-18,755,-20,757,2,СЗ
2014,1,20,-13,760,-19,760,1,З
2014,1,21,-14,759,-20,758,0,Ш
2014,1,22,-14,754,-19,753,2,В
2014,1,23,-14,750,-14,750,2,СВ
2014,1,24,-13,752,-15,755,3,С
2014,1,25,-15,757,-17,756,1,З
2014,1,26,-12,757,-19,757,2,З
2014,1,27,-13,756,-15,757,2,З
2014,1,28,-14,762,-18,763,3,СВ
2014,1,29,-20,770,-24,771,3,СВ
2014,1,30,-20,775,-26,776,1,З
2014,1,31,-15,776,-21,776,1,З
2014,2,1,-12,774,-14,773,1,Ю
2014,2,2,-13,769,-15,766,4,Ю
2014,2,3,-8,758,-8,755,4,ЮЗ
2014,2,4,-3,753,-3,753,3,СЗ
2014,2,5,-2,753,-4,753,2,СЗ
2014,2,6,-8,750,-10,749,3,Ю
2014,2,7,-7,747,-7,747,4,Ю
2014,2,8,-2,748,-2,748,2,ЮВ
2014,2,9,-3,748,-3,749,5,ЮВ
2014,2,10,-5,749,-6,749,2,ЮВ
2014,2,11,-5,748,-2,747,3,ЮВ
2014,2,12,1,747,1,748,2,Ю
2014,2,13,1,746,1,745,4,ЮВ
2014,2,14,3,745,1,746,2,Ю
2014,2,15,1,747,1,748,1,Ю
2014,2,16,1,748,1,747,0,Ш
2014,2,17,1,741,0,740,2,Ю
2014,2,18,2,739,2,740,2,ЮЗ
2014,2,19,2,743,-1,742,3,З
2014,2,20,1,739,-1,741,3,С
2014,2,21,-1,748,-3,751,1,СЗ
2014,2,22,-1,756,-2,756,2,ЮВ
2014,2,23,2,758,0,759,4,Ю
2014,2,24,0,763,-4,764,4,Ю
2014,2,25,-1,765,-6,765,2,Ю
2014,2,26,0,763,-3,761,1,В
2014,2,27,2,759,-1,758,1,ЮВ
2014,2,28,2,755,-2,754,2,ЮВ
2014,3,1,-1,753,-4,753,1,В
2014,3,2,-1,752,-2,752,1,ЮВ
2014,3,3,1,751,-2,751,1,В
2014,3,4,-2,749,-2,750,2,В
2014,3,5,2,754,-3,755,1,В
2014,3,6,2,759,-2,760,2,С
2014,3,7,2,763,-2,763,3,Ю
2014,3,8,5,759,1,758,4,Ю
2014,3,9,6,759,1,760,2,З
2014,3,10,8,755,4,753,4,ЮЗ
2014,3,11,9,746,2,748,3,СЗ
2014,3,12,5,749,-1,748,3,СЗ
2014,3,13,8,742,3,744,4,СЗ
2014,3,14,9,735,5,737,5,ЮЗ
2014,3,15,6,732,6,724,6,Ю
2014,3,16,4,721,0,724,6,ЮЗ
2014,3,17,0,726,0,728,1,В
2014,3,18,-2,733,-3,737,4,СЗ
2014,3,19,-3,735,0,734,5,Ю
2014,3,20,-4,739,-6,745,1,В
2014,3,21,-2,750,1,748,6,Ю
2014,3,22,12,742,9,743,4,ЮЗ
2014,3,23,16,745,9,746,4,Ю
2014,3,24,16,746,10,746,4,Ю
2014,3,25,16,747,9,748,3,Ю
2014,3,26,11,754,3,758,4,СВ
2014,3,27,8,755,0,752,3,Ю
2014,3,28,2,745,-3,747,5,С
2014,3,29,2,748,-1,749,5,С
2014,3,30,6,742,2,740,3,СЗ
2014,3,31,4,736,0,735,1,В
2014,4,1,-1,739,-1,742,4,С
2014,4,2,2,744,-1,745,3,СЗ
2014,4,3,3,744,0,743,3,З
2014,4,4,3,738,0,739,2,Ю
2014,4,5,3,748,-1,750,5,С
2014,4,6,9,748,6,746,6,З
2014,4,7,11,742,5,743,4,З
2014,4,8,7,741,4,742,2,ЮЗ
2014,4,9,6,744,2,746,3,С
2014,4,10,5,755,-1,757,2,В
2014,4,11,7,761,2,759,2,Ю
2014,4,12,9,756,4,755,5,Ю
2014,4,13,12,751,7,749,4,Ю
2014,4,14,8,744,6,745,5,ЮЗ
2014,4,15,14,747,11,747,5,Ю
2014,4,16,18,749,10,751,6,Ю
2014,4,17,12,753,5,753,3,СЗ
2014,4,18,14,753,10,754,1,З
2014,4,19,18,755,11,755,2,С
2014,4,20,21,753,13,752,1,В
2014,4,21,24,753,18,752,2,ЮВ
2014,4,22,22,751,17,749,3,Ю
2014,4,23,18,745,8,748,3,СЗ
2014,4,24,8,754,3,755,5,С
2014,4,25,15,747,11,746,5,СЗ
2014,4,26,10,751,4,751,3,С
2014,4,27,17,750,11,749,2,З
2014,4,28,20,746,15,745,5,ЮЗ
2014,4,29,20,743,15,742,3,Ю
2014,4,30,20,739,13,739,1,ЮВ
2014,5,1,23,740,17,740,1,Ю
2014,5,2,23,740,14,742,4,З
2014,5,3,11,747,4,749,3,С
2014,5,4,12,750,10,746,1,ЮВ
2014,5,5,13,733,7,738,6,Ю
2014,5,6,9,743,5,746,5,ЮЗ
2014,5,7,10,753,5,754,4,З
2014,5,8,19,755,14,754,5,Ю
2014,5,9,18,754,16,753,4,Ю
2014,5,10,15,748,12,743,0,Ш
2014,5,11,18,743,13,746,3,ЮЗ
2014,5,12,22,748,16,746,4,Ю
2014,5,13,24,742,16,745,4,Ю
2014,5,14,21,749,12,751,2,З
2014,5,15,22,753,18,753,1,СВ
2014,5,16,23,754,18,753,3,СВ
2014,5,17,21,752,18,752,2,СВ
2014,5,18,26,753,21,753,3,В
2014,5,19,27,755,18,755,1,В
2014,5,20,27,756,19,755,1,ЮВ
2014,5,21,28,755,17,754,1,ЮЗ
2014,5,22,28,753,18,753,1,ЮЗ
2014,5,23,27,753,18,753,1,СЗ
2014,5,24,25,753,18,752,1,Ю
2014,5,25,29,750,19,749,1,З
2014,5,26,28,746,20,745,2,СЗ
2014,5,27,27,742,16,742,1,З
2014,5,28,18,745,18,745,2,В
2014,5,29,20,746,20,746,1,В
2014,5,30,23,749,20,749,2,ЮВ
2014,5,31,25,750,20,750,4,ЮВ
2014,6,1,26,749,22,749,3,ЮВ
2014,6,2,28,752,22,753,5,ЮВ
2014,6,3,29,755,17,755,2,Ю
2014,6,4,30,754,24,753,2,ЮВ
2014,6,5,32,752,22,751,1,Ю
2014,6,6,33,751,20,750,2,СЗ
2014,6,7,30,750,20,750,2,С
2014,6,8,28,748,21,747,3,СЗ
2014,6,9,17,744,16,743,1,ЮЗ
2014,6,10,18,739,14,738,2,С
2014,6,11,12,741,12,743,4,СВ
2014,6,12,19,741,13,742,5,СВ
2014,6,13,19,738,12,738,1,СЗ
2014,6,14,16,736,15,736,3,СВ
2014,6,15,19,738,14,741,3,С
2014,6,16,15,745,10,745,2,СЗ
2014,6,17,19,743,11,743,3,ЮЗ
2014,6,18,15,743,8,742,3,СЗ
2014,6,19,17,742,11,743,2,С
2014,6,20,20,743,17,742,2,ЮЗ
2014,6,21,14,740,13,739,1,В
2014,6,22,18,741,12,743,2,СЗ
2014,6,23,19,744,13,744,4,З
2014,6,24,18,743,11,743,4,З
2014,6,25,20,741,12,742,3,З
2014,6,26,18,746,12,746,2,С
2014,6,27,11,743,10,741,4,СВ
2014,6,28,9,743,8,746,5,СЗ
2014,6,29,18,751,12,751,3,СЗ
2014,6,30,23,751,18,750,5,ЮЗ
2014,7,1,26,750,21,749,0,Ш
2014,7,2,29,746,19,747,6,Ю
2014,7,3,22,750,15,750,2,СЗ
2014,7,4,22,749,15,749,1,С
2014,7,5,23,749,16,749,1,З
2014,7,6,25,750,17,750,1,З
2014,7,7,25,751,20,751,2,СВ
2014,7,8,24,749,17,749,1,В
2014,7,9,26,746,17,745,0,Ш
2014,7,10,26,743,17,745,2,З
2014,7,11,19,749,17,750,2,СВ
2014,7,12,23,753,18,753,2,В
2014,7,13,26,752,17,751,2,Ю
2014,7,14,28,752,19,751,2,Ю
2014,7,15,30,751,20,751,0,Ш
2014,7,16,27,750,20,749,1,С
2014,7,17,31,748,18,748,2,СЗ
2014,7,18,22,749,19,749,2,СВ
2014,7,19,24,748,17,748,2,СВ
2014,7,20,26,747,16,746,2,С
2014,7,21,24,746,17,747,2,В
2014,7,22,23,749,15,749,2,СВ
2014,7,23,26,749,16,749,2,С
2014,7,24,19,748,16,748,1,З
2014,7,25,23,750,16,749,3,СВ
2014,7,26,26,748,20,750,3,СВ
2014,7,27,26,752,17,752,4,С
2014,7,28,31,751,18,750,2,З
2014,7,29,31,749,20,748,2,З
2014,7,30,32,748,21,748,3,З
2014,7,31,33,748,20,748,2,С
2014,8,1,34,749,22,749,1,В
2014,8,2,33,750,20,750,2,В
2014,8,3,27,750,19,750,3,С
2014,8,4,28,749,21,749,2,СВ
2014,8,5,25,748,21,748,2,СВ
2014,8,6,25,748,17,748,2,В
2014,8,7,24,746,17,746,1,СВ
2014,8,8,27,744,20,743,0,Ш
2014,8,9,28,743,21,744,2,С
2014,8,10,24,744,20,745,4,СВ
2014,8,11,27,746,18,746,2,С
2014,8,12,30,746,24,745,1,Ю
2014,8,13,30,744,22,746,3,З
2014,8,14,28,747,24,745,2,ЮЗ
2014,8,15,34,741,27,739,4,ЮЗ
2014,8,16,24,740,15,740,2,С
2014,8,17,24,740,16,741,1,З
2014,8,18,22,745,15,746,2,С
2014,8,19,25,747,15,748,1,В
2014,8,20,28,749,18,748,1,СВ
2014,8,21,28,747,19,746,0,Ш
2014,8,22,20,744,16,745,1,Ю
2014,8,23,20,748,11,749,1,СВ
2014,8,24,21,750,14,749,1,В
2014,8,25,21,743,16,744,3,Ю
2014,8,26,21,745,10,745,3,З
2014,8,27,13,740,13,740,3,ЮЗ
2014,8,28,18,741,11,740,0,Ш
2014,8,29,19,740,13,742,3,СЗ
2014,8,30,17,745,10,747,3,З
2014,8,31,17,750,14,751,1,С
2014,9,1,13,752,14,751,1,В
2014,9,2,20,751,13,751,1,С
2014,9,3,14,754,12,755,2,С
2014,9,4,18,754,9,754,3,СВ
2014,9,5,21,753,11,752,1,С
2014,9,6,23,750,13,750,2,С
2014,9,7,21,750,12,751,2,С
2014,9,8,23,752,16,752,1,В
2014,9,9,21,752,13,752,1,ЮВ
2014,9,10,17,754,16,755,2,Ю
2014,9,11,23,757,13,757,2,Ю
2014,9,12,24,756,12,755,1,В
2014,9,13,24,753,15,752,1,З
2014,9,14,12,752,11,753,2,С
2014,9,15,11,754,6,753,2,СВ
2014,9,16,16,753,12,755,4,С
2014,9,17,14,756,8,757,2,СЗ
2014,9,18,13,758,3,758,1,С
2014,9,19,18,757,7,756,1,СЗ
2014,9,20,20,754,9,754,1,З
2014,9,21,21,751,13,750,2,Ю
2014,9,22,20,748,13,747,4,Ю
2014,9,23,19,742,14,740,5,Ю
2014,9,24,21,739,12,740,2,В
2014,9,25,16,744,10,746,3,С
2014,9,26,15,749,7,749,1,С
2014,9,27,12,748,9,746,3,ЮЗ
2014,9,28,15,748,7,749,2,СЗ
2014,9,29,14,748,12,748,2,З
2014,9,30,13,742,8,745,3,С
2014,10,1,6,750,5,754,4,С
2014,10,2,10,756,5,756,4,С
2014,10,3,10,754,7,753,3,СЗ
2014,10,4,9,752,3,755,4,С
2014,10,5,5,758,4,760,1,В
2014,10,6,7,765,2,766,1,СВ
2014,10,7,8,765,0,764,2,С
2014,10,8,9,761,3,760,2,ЮЗ
2014,10,9,13,756,10,754,4,ЮЗ
2014,10,10,15,752,14,751,4,ЮЗ
2014,10,11,16,750,8,750,2,З
2014,10,12,18,750,15,748,1,ЮЗ
2014,10,13,20,744,11,746,3,З
2014,10,14,11,748,7,747,0,Ш
2014,10,15,18,741,12,741,0,Ш
2014,10,16,9,741,6,740,1,СВ
2014,10,17,3,739,1,740,2,С
2014,10,18,-2,745,-2,749,3,С
2014,10,19,2,752,-1,749,2,СЗ
2014,10,20,1,733,1,733,0,Ш
2014,10,21,3,731,1,735,2,С
2014,10,22,-4,745,-5,748,4,С
2014,10,23,-5,754,-9,757,4,С
2014,10,24,-2,761,-7,762,4,С
2014,10,25,-3,764,-7,764,2,СВ
2014,10,26,2,763,-4,762,3,З
2014,10,27,6,758,2,758,4,З
2014,10,28,7,755,5,755,3,З
2014,10,29,11,755,5,755,1,З
2014,10,30,7,754,5,752,2,ЮЗ
2014,10,31,5,749,2,750,1,С
2014,11,1,4,748,1,750,2,СВ
2014,11,2,-1,753,-2,754,4,С
2014,11,3,2,751,-1,751,3,ЮЗ
2014,11,4,7,750,2,750,3,ЮЗ
2014,11,5,3,748,3,748,4,ЮЗ
2014,11,6,4,751,3,751,2,ЮЗ
2014,11,7,6,750,5,749,3,ЮЗ
