id,year,month,day,td,pd,cloudd,precipd,wdird,wsd,tn,pn,cloudn,precipn,wdirn,wsn
6812,2018,1,25,-11.0,761.0,dull,,Ю,2.0,-13.0,761.0,sun,,Ю,2.0
6813,2018,1,26,-8.0,763.0,dull,,Ю,3.0,-13.0,765.0,dull,,Ю,3.0
6814,2018,1,27,-10.0,764.0,dull,,Ю,3.0,-13.0,762.0,suncl,,Ю,3.0
6815,2018,1,28,-9.0,758.0,dull,,Ю,5.0,-9.0,755.0,dull,snow,Ю,5.0
6816,2018,1,29,-6.0,746.0,dull,snow,Ю,4.0,-5.0,744.0,dull,,Ю,4.0
6817,2018,1,30,0.0,735.0,dull,snow,Ю,5.0,0.0,732.0,dull,snow,Ю,5.0
6818,2018,1,31,-3.0,735.0,dull,snow,С,2.0,-4.0,740.0,dull,snow,С,2.0
6819,2018,2,1,-8.0,749.0,sun,,З,1.0,-14.0,750.0,sun,,З,1.0
6820,2018,2,2,-5.0,746.0,dull,,Ю,4.0,-4.0,745.0,dull,,Ю,4.0
6821,2018,2,3,1.0,743.0,dull,,Ю,4.0,0.0,742.0,dull,,Ю,4.0
6822,2018,2,4,3.0,731.0,dull,rain,Ю,4.0,2.0,731.0,dull,rain,Ю,4.0
6823,2018,2,5,-11.0,743.0,dull,snow,З,3.0,-13.0,746.0,sunc,,З,3.0
6824,2018,2,6,-9.0,755.0,sunc,,Ю,4.0,-12.0,758.0,,,Ю,4.0
6825,2018,2,7,-6.0,761.0,sun,,Ю,4.0,-11.0,762.0,sun,,Ю,4.0
6826,2018,2,8,-4.0,761.0,suncl,,ЮВ,2.0,-4.0,759.0,dull,,ЮВ,2.0
6827,2018,2,9,-5.0,755.0,dull,,В,4.0,-5.0,754.0,sunc,,В,4.0
6828,2018,2,10,-4.0,754.0,dull,,ЮВ,2.0,-3.0,753.0,dull,,ЮВ,2.0
6829,2018,2,11,-3.0,752.0,sunc,,ЮВ,3.0,-3.0,752.0,dull,,ЮВ,3.0
6830,2018,2,12,-3.0,753.0,sunc,,В,1.0,-6.0,753.0,sun,,В,1.0
6831,2018,2,13,-5.0,755.0,sun,,В,2.0,-8.0,756.0,sun,,В,2.0
6832,2018,2,14,-7.0,758.0,sun,,В,3.0,-7.0,759.0,dull,,В,3.0
6833,2018,2,15,-7.0,762.0,dull,snow,ЮВ,1.0,-7.0,762.0,dull,snow,ЮВ,1.0
6834,2018,2,16,-3.0,761.0,dull,,ЮВ,4.0,-4.0,760.0,dull,,ЮВ,4.0
6835,2018,2,17,-5.0,755.0,dull,,ЮВ,2.0,-6.0,755.0,dull,snow,ЮВ,2.0
6836,2018,2,18,-4.0,751.0,dull,snow,ЮВ,2.0,-6.0,750.0,dull,,ЮВ,2.0
6837,2018,2,19,-2.0,748.0,dull,snow,З,2.0,-3.0,748.0,dull,snow,З,2.0
6838,2018,2,20,-6.0,749.0,dull,,З,3.0,-9.0,749.0,dull,snow,З,3.0
6839,2018,2,21,-9.0,752.0,sun,,З,3.0,-16.0,754.0,sun,,З,3.0
6840,2018,2,22,-9.0,755.0,sunc,,СЗ,3.0,-17.0,755.0,sun,,СЗ,3.0
6841,2018,2,23,-10.0,755.0,sun,,З,1.0,-18.0,755.0,sun,,З,1.0
6842,2018,2,24,-9.0,755.0,suncl,,С,2.0,-16.0,755.0,sun,,С,2.0
6843,2018,2,25,-11.0,753.0,sun,,С,1.0,-17.0,754.0,sun,,С,1.0
6844,2018,2,26,-12.0,754.0,sunc,,Ш,0.0,-17.0,756.0,dull,snow,Ш,0.0
6845,2018,2,27,-12.0,761.0,sun,,С,2.0,-16.0,761.0,sun,,С,2.0
6846,2018,2,28,-13.0,761.0,sun,,СВ,3.0,-15.0,761.0,sun,,СВ,3.0
6847,2018,3,1,-8.0,758.0,sun,,В,2.0,-11.0,757.0,sun,,В,2.0
6848,2018,3,2,-9.0,753.0,dull,,ЮВ,2.0,-12.0,752.0,dull,snow,ЮВ,2.0
6849,2018,3,3,-9.0,746.0,dull,,В,1.0,-9.0,742.0,dull,,В,1.0
6850,2018,3,4,-7.0,729.0,dull,snow,В,3.0,-9.0,730.0,sunc,,В,3.0
6851,2018,3,5,-7.0,737.0,dull,,СЗ,4.0,-8.0,742.0,dull,,СЗ,4.0
6852,2018,3,6,-8.0,750.0,sun,,СЗ,1.0,-13.0,749.0,dull,,СЗ,1.0
6853,2018,3,7,-4.0,746.0,dull,,В,3.0,-6.0,744.0,dull,,В,3.0
6854,2018,3,8,1.0,744.0,sun,,СВ,3.0,-5.0,746.0,sun,,СВ,3.0
6855,2018,3,9,-1.0,749.0,sun,,В,2.0,-6.0,749.0,sun,,В,2.0
6856,2018,3,10,-2.0,750.0,sunc,,ЮВ,3.0,-5.0,751.0,dull,,ЮВ,3.0
6857,2018,3,11,-3.0,754.0,sun,,Ю,3.0,-8.0,754.0,sun,,Ю,3.0
6858,2018,3,12,-6.0,754.0,dull,,Ю,3.0,-7.0,753.0,dull,,Ю,3.0
6859,2018,3,13,-2.0,750.0,suncl,,Ю,6.0,-5.0,750.0,sunc,,Ю,6.0
6860,2018,3,14,-1.0,746.0,dull,,Ю,6.0,-5.0,745.0,dull,,Ю,6.0
6861,2018,3,15,-2.0,739.0,dull,snow,З,1.0,-4.0,740.0,dull,snow,З,1.0
6862,2018,3,16,-5.0,746.0,sunc,,СЗ,3.0,-14.0,747.0,dull,,СЗ,3.0
6863,2018,3,17,-10.0,748.0,dull,,С,2.0,-11.0,747.0,dull,,С,2.0
6864,2018,3,18,-8.0,749.0,sun,,З,3.0,-14.0,750.0,sun,,З,3.0
6865,2018,3,19,-7.0,747.0,dull,,Ю,5.0,-12.0,746.0,sunc,,Ю,5.0
6866,2018,3,20,-3.0,746.0,sun,,Ю,4.0,-7.0,746.0,sun,,Ю,4.0
6867,2018,3,21,-4.0,741.0,dull,snow,СВ,2.0,-5.0,741.0,dull,snow,СВ,2.0
6868,2018,3,22,0.0,741.0,dull,,СЗ,3.0,-6.0,742.0,sun,,СЗ,3.0
6869,2018,3,23,1.0,737.0,sunc,,ЮЗ,4.0,-3.0,737.0,sun,,ЮЗ,4.0
6870,2018,3,24,2.0,741.0,suncl,,СЗ,3.0,-5.0,743.0,sun,,СЗ,3.0
6871,2018,3,25,2.0,744.0,sun,,ЮЗ,4.0,0.0,743.0,dull,,ЮЗ,4.0
6872,2018,3,26,3.0,743.0,dull,,ЮЗ,3.0,2.0,743.0,dull,,ЮЗ,3.0
6873,2018,3,27,1.0,740.0,dull,snow,ЮЗ,2.0,-3.0,742.0,dull,snow,ЮЗ,2.0
6874,2018,3,28,-1.0,746.0,sunc,,СЗ,3.0,-8.0,748.0,sun,,СЗ,3.0
6875,2018,3,29,-1.0,751.0,sun,,ЮЗ,2.0,-7.0,752.0,sun,,ЮЗ,2.0
6876,2018,3,30,-2.0,754.0,sun,,Ю,4.0,-4.0,752.0,sun,,Ю,4.0
6877,2018,3,31,2.0,749.0,dull,,ЮЗ,2.0,1.0,748.0,dull,,ЮЗ,2.0
6878,2018,4,1,3.0,746.0,dull,,В,2.0,2.0,746.0,dull,,В,2.0
6879,2018,4,2,6.0,742.0,dull,,Ю,5.0,2.0,742.0,dull,,Ю,5.0
6880,2018,4,3,5.0,744.0,dull,,З,2.0,3.0,746.0,dull,,З,2.0
6881,2018,4,4,6.0,751.0,dull,,З,2.0,1.0,751.0,sun,,З,2.0
6882,2018,4,5,9.0,752.0,sun,,Ю,2.0,4.0,751.0,sun,,Ю,2.0
6883,2018,4,6,13.0,749.0,suncl,,Ю,4.0,7.0,747.0,sun,,Ю,4.0
6884,2018,4,7,8.0,749.0,dull,,З,6.0,4.0,753.0,sun,,З,6.0
6885,2018,4,8,11.0,757.0,sun,,З,3.0,5.0,755.0,sun,,З,3.0
6886,2018,4,9,17.0,753.0,sun,,ЮЗ,4.0,10.0,752.0,sun,,ЮЗ,4.0
6887,2018,4,10,19.0,746.0,sun,,ЮЗ,7.0,12.0,745.0,sunc,,ЮЗ,7.0
6888,2018,4,11,3.0,754.0,dull,,СВ,3.0,-1.0,756.0,sun,,СВ,3.0
6889,2018,4,12,10.0,757.0,sun,,Ш,0.0,1.0,755.0,sun,,Ш,0.0
6890,2018,4,13,12.0,752.0,sun,,СЗ,4.0,6.0,755.0,sun,,СЗ,4.0
6891,2018,4,14,11.0,759.0,sun,,С,1.0,3.0,758.0,sun,,С,1.0
6892,2018,4,15,15.0,753.0,sun,,З,3.0,8.0,752.0,sun,,З,3.0
6893,2018,4,16,20.0,750.0,sunc,,Ю,1.0,12.0,749.0,dull,,Ю,1.0
6894,2018,4,17,19.0,749.0,sun,,ЮЗ,1.0,14.0,748.0,dull,,ЮЗ,1.0
6895,2018,4,18,9.0,742.0,dull,rain,Ю,2.0,7.0,740.0,dull,rain,Ю,2.0
6896,2018,4,19,6.0,737.0,dull,rain,С,4.0,7.0,740.0,dull,rain,С,4.0
6897,2018,4,20,15.0,745.0,sunc,,С,4.0,9.0,746.0,suncl,,С,4.0
6898,2018,4,21,20.0,731.0,sunc,,ЮЗ,5.0,10.0,728.0,suncl,rain,ЮЗ,5.0
6899,2018,4,22,3.0,737.0,dull,,СЗ,5.0,2.0,740.0,dull,,СЗ,5.0
6900,2018,4,23,8.0,743.0,sunc,,С,4.0,4.0,745.0,sun,,С,4.0
6901,2018,4,24,11.0,746.0,suncl,,З,3.0,6.0,744.0,dull,,З,3.0
6902,2018,4,25,,,,,,,9.0,740.0,dull,,Ш,0.0
6903,2018,4,26,14.0,736.0,dull,,З,4.0,10.0,740.0,suncl,,З,4.0
6904,2018,4,27,16.0,746.0,dull,,З,2.0,11.0,746.0,dull,,З,2.0
6905,2018,4,28,14.0,748.0,sunc,,СЗ,4.0,8.0,749.0,sunc,,СЗ,4.0
6906,2018,4,29,17.0,751.0,dull,,З,4.0,10.0,751.0,sun,,З,4.0
6907,2018,4,30,23.0,746.0,suncl,,З,3.0,17.0,746.0,sunc,,З,3.0
6908,2018,5,1,27.0,746.0,sun,,ЮЗ,4.0,20.0,746.0,sun,,ЮЗ,4.0
6909,2018,5,2,29.0,748.0,sunc,,ЮЗ,4.0,21.0,748.0,sunc,,ЮЗ,4.0
6910,2018,5,3,28.0,749.0,sun,,СЗ,3.0,21.0,750.0,sun,,СЗ,3.0
6911,2018,5,4,24.0,753.0,suncl,,В,1.0,17.0,752.0,sunc,,В,1.0
6912,2018,5,5,24.0,752.0,sun,,ЮВ,3.0,20.0,750.0,sun,,ЮВ,3.0
6913,2018,5,6,19.0,749.0,suncl,,С,2.0,15.0,751.0,dull,rain,С,2.0
6914,2018,5,7,17.0,752.0,dull,rain,С,2.0,12.0,751.0,sunc,,С,2.0
6915,2018,5,8,23.0,748.0,sun,,СЗ,1.0,14.0,746.0,sun,,СЗ,1.0
6916,2018,5,9,20.0,748.0,sun,,С,4.0,13.0,749.0,sun,,С,4.0
6917,2018,5,10,14.0,752.0,sun,,СВ,3.0,9.0,754.0,sun,,СВ,3.0
6918,2018,5,11,18.0,751.0,sun,,С,5.0,13.0,750.0,sun,,С,5.0
6919,2018,5,12,23.0,748.0,suncl,,В,4.0,13.0,750.0,dull,,В,4.0
6920,2018,5,13,23.0,752.0,suncl,,ЮВ,1.0,14.0,752.0,sun,,ЮВ,1.0
6921,2018,5,14,26.0,753.0,dull,,ЮВ,1.0,15.0,752.0,sun,,ЮВ,1.0
6922,2018,5,15,20.0,752.0,dull,rain,ЮЗ,3.0,15.0,751.0,sunc,,ЮЗ,3.0
6923,2018,5,16,22.0,751.0,sunc,,С,1.0,14.0,749.0,sun,,С,1.0
6924,2018,5,17,26.0,748.0,sunc,,Ю,2.0,19.0,746.0,dull,,Ю,2.0
6925,2018,5,18,22.0,742.0,suncl,storm,С,1.0,17.0,741.0,suncl,,С,1.0
6926,2018,5,19,14.0,741.0,dull,storm,ЮЗ,1.0,14.0,743.0,dull,,ЮЗ,1.0
6927,2018,5,20,15.0,749.0,dull,,С,2.0,13.0,752.0,dull,,С,2.0
6928,2018,5,21,20.0,755.0,sun,,СВ,3.0,13.0,756.0,sun,,СВ,3.0
6929,2018,5,22,18.0,756.0,dull,,ЮВ,4.0,14.0,755.0,sun,,ЮВ,4.0
6930,2018,5,23,23.0,753.0,suncl,,С,1.0,17.0,752.0,sun,,С,1.0
6931,2018,5,24,23.0,750.0,sunc,,СВ,2.0,16.0,750.0,sunc,,СВ,2.0
6932,2018,5,25,19.0,754.0,sun,,С,4.0,14.0,756.0,sun,,С,4.0
6933,2018,5,26,19.0,761.0,sun,,СВ,1.0,10.0,760.0,sun,,СВ,1.0
6934,2018,5,27,22.0,755.0,sun,,З,3.0,16.0,752.0,sun,,З,3.0
6935,2018,5,28,19.0,757.0,sun,,С,4.0,13.0,758.0,sun,,С,4.0
6936,2018,5,29,20.0,757.0,sun,,СЗ,2.0,15.0,752.0,sun,,СЗ,2.0
6937,2018,5,30,24.0,743.0,dull,,СЗ,5.0,18.0,743.0,sunc,,СЗ,5.0
6938,2018,5,31,12.0,746.0,suncl,,С,5.0,8.0,749.0,dull,,С,5.0
6939,2018,6,1,11.0,751.0,sunc,,С,4.0,6.0,750.0,sun,,С,4.0
6940,2018,6,2,22.0,746.0,sun,,З,3.0,17.0,744.0,sun,,З,3.0
6941,2018,6,3,24.0,741.0,suncl,,З,3.0,19.0,740.0,sunc,,З,3.0
6942,2018,6,4,25.0,736.0,sunc,,З,3.0,19.0,734.0,sun,,З,3.0
6943,2018,6,5,15.0,732.0,suncl,,СЗ,4.0,9.0,736.0,sunc,,СЗ,4.0
6944,2018,6,6,12.0,743.0,suncl,,СЗ,2.0,5.0,746.0,sun,,СЗ,2.0
6945,2018,6,7,15.0,752.0,dull,,СЗ,2.0,8.0,751.0,sun,,СЗ,2.0
6946,2018,6,8,18.0,745.0,dull,,ЮЗ,4.0,12.0,745.0,dull,,ЮЗ,4.0
6947,2018,6,9,14.0,746.0,dull,,С,3.0,9.0,746.0,sun,,С,3.0
6948,2018,6,10,11.0,746.0,dull,rain,СЗ,3.0,8.0,746.0,dull,,СЗ,3.0
6949,2018,6,11,17.0,746.0,dull,,З,1.0,13.0,744.0,sunc,,З,1.0
6950,2018,6,12,25.0,740.0,dull,,ЮЗ,6.0,20.0,738.0,dull,,ЮЗ,6.0
6951,2018,6,13,22.0,739.0,suncl,,СЗ,3.0,17.0,742.0,suncl,,СЗ,3.0
6952,2018,6,14,18.0,748.0,suncl,,С,3.0,13.0,749.0,suncl,,С,3.0
6953,2018,6,15,18.0,751.0,sunc,,В,2.0,12.0,751.0,sun,,В,2.0
6954,2018,6,16,23.0,752.0,dull,,С,2.0,15.0,751.0,sun,,С,2.0
6955,2018,6,17,25.0,750.0,sun,,В,1.0,17.0,749.0,sun,,В,1.0
6956,2018,6,18,28.0,749.0,sunc,,СЗ,1.0,18.0,747.0,sun,,СЗ,1.0
6957,2018,6,19,24.0,746.0,suncl,,З,4.0,19.0,744.0,sunc,,З,4.0
6958,2018,6,20,23.0,743.0,sun,,З,4.0,19.0,744.0,sun,,З,4.0
6959,2018,6,21,26.0,745.0,sunc,,З,5.0,19.0,746.0,sun,,З,5.0
6960,2018,6,22,30.0,744.0,sunc,,ЮЗ,4.0,22.0,743.0,sun,,ЮЗ,4.0
6961,2018,6,23,32.0,744.0,suncl,,Ю,4.0,26.0,743.0,sun,,Ю,4.0
6962,2018,6,24,32.0,743.0,sunc,,ЮВ,4.0,20.0,745.0,dull,rain,ЮВ,4.0
6963,2018,6,25,23.0,751.0,sunc,,СЗ,2.0,16.0,752.0,sunc,,СЗ,2.0
6964,2018,6,26,25.0,753.0,dull,,С,2.0,21.0,753.0,sunc,,С,2.0
6965,2018,6,27,27.0,753.0,sunc,,С,4.0,21.0,753.0,sun,,С,4.0
6966,2018,6,28,27.0,751.0,sun,,С,3.0,21.0,749.0,sun,,С,3.0
6967,2018,6,29,27.0,743.0,sunc,,Ю,2.0,23.0,742.0,sunc,,Ю,2.0
6968,2018,6,30,27.0,740.0,suncl,,Ю,3.0,25.0,739.0,sunc,,Ю,3.0
6969,2018,7,1,24.0,742.0,dull,storm,Ю,5.0,21.0,742.0,sunc,,Ю,5.0
